!,consonant
dz&,sibilant
dz&,ejective
dZ&,consonant
dZ&,affricate
dZ&,voiced
dZ&,palato-alveolar
dZ&,sibilant
dZ&,ejective
dzh,consonant
dzh,affricate
dzh,breathy
dzh,voiced
dzh,alveolar
dzh,sibilant
dZh,consonant
dZh,affricate
dZh,breathy
dZh,voiced
dZh,palato-alveolar
dZh,sibilant
dZJ,consonant
dZJ,affricate
dZJ,palatalized
dZJ,voiced
dZJ,palato-alveolar
dZJ,sibilant
dZW,consonant
dZW,affricate
dZW,labialized
dZW,voiced
dZW,palato-alveolar
dZW,sibilant
e,vowel
e,atr
e,front
E,vowel
E,front
e_,vowel
e_,RETRACTED
e_,atr
e_,front
e:,vowel
e:,LONG
e:,atr
e:,front
E:,vowel
E:,LONG
E:,front
E),vowel
E),front
E),rounded
E)~,vowel
E)~,nasal
E)~,front
E)~,rounded
e@,diphthong
e@,mid
e@,front
e@,unrounded
e@,to
e@,mid
e@,central
e@,unrounded
E*,vowel
E*,constricted
E*,front
e*,vowel
e*,constricted
e*,front
e*,atr
e~,vowel
e~,nasal
e~,atr
e~,front
E~,vowel
E~,nasal
E~,front
e~:,vowel
e~:,LONG
e~:,nasal
e~:,atr
e~:,front
E~:,vowel
E~:,LONG
E~:,nasal
E~:,front
ea,diphthong
ea,mid
ea,front
ea,unrounded
ea,to
ea,low
ea,central
ea,unrounded
eh,vowel
eh,slack
eh,spread
eh,atr
eh,front
Eh,vowel
Eh,slack
Eh,spread
Eh,front
Ei,diphthong
Ei,lower
Ei,mid
Ei,front
Ei,unrounded
Ei,to
Ei,high
Ei,front
Ei,unrounded
ei,diphthong
ei,mid
ei,front
ei,unrounded
ei,to
ei,high
ei,front
ei,unrounded
ei~,diphthong
ei~,nasalized
ei~,mid
ei~,front
ei~,unrounded
ei~,to
ei~,high
ei~,front
ei~,unrounded
Eo,diphthong
Eo,lower
Eo,mid
Eo,front
Eo,unrounded
Eo,to
Eo,mid
Eo,back
Eo,rounded
eo,diphthong
eo,mid
eo,front
eo,unrounded
eo,to
eo,mid
eo,back
eo,rounded
EO~,diphthong
EO~,nasalized
EO~,lower
EO~,mid
EO~,front
EO~,unrounded
EO~,to
EO~,lower
EO~,mid
EO~,back
EO~,rounded
ES,vowel
ES,SHORTENED
ES,front
eu,diphthong
eu,mid
eu,front
eu,unrounded
eu,to
eu,high
eu,back
eu,rounded
eu~,diphthong
eu~,nasalized
eu~,mid
eu~,front
eu~,unrounded
eu~,to
eu~,high
eu~,back
eu~,rounded
Euu,diphthong
Euu,lower
Euu,mid
Euu,front
Euu,unrounded
Euu,to
Euu,high
Euu,back
Euu,unrounded
f,consonant
f,fricative
f,voiceless
f,labio-dental
f:,consonant
f:,fricative
f:,long
f:,voiceless
f:,labio-dental
f&,consonant
f&,fricative
f&,voiceless
f&,labio-dental
f&,ejective
fJ,consonant
fJ,fricative
fJ,palatalized
fJ,voiceless
fJ,labio-dental
fW,consonant
fW,fricative
fW,labialized
fW,voiceless
fW,labiodental
G,consonant
G,plosive
G,voiced
G,uvular
g,consonant
g,plosive
g,voiced
g,velar
g!,consonant
g!,click
g!,voiced
g!,palatal-alveolar
g/,consonant
g/,click
g/,voiced
g/,alveolar
g/=,consonant
g/=,click
g/=,voiced
g/=,palatal
g/=h,consonant
g/=h,click
g/=h,breathy
g/=h,voiced
g/=h,palatal
g/=x,consonant
g/=x,click
g/=x,velar-fricated
g/=x,voiced
g/=x,palatal
g/=x?,consonant
g/=x?,click
g/=x?,glottalized
g/=x?,velar-fricated
g/=x?,voiced
g/=x?,palatal
g/h,consonant
g/h,click
g/h,breathy
g/h,voiced
g/h,alveolar
g/x,consonant
g/x,click
g/x,velar-fricated
g/x,voiced
g/x,alveolar
g/x?,consonant
g/x?,click
g/x?,glottalized
g/x?,velar-fricated
g/x?,voiced
g/x?,alveolar
g&,consonant
g&,plosive
g&,voiced
g&,velar
g&,ejective
g#,consonant
g#,click
g#,voiced
g#,alveolar
g#,lateral
g#,affricated
g#j,consonant
g#j,click
g#j,voiced
g#j,palatal
g#j,lateral
g#j,affricated
g#jh,consonant
g#jh,click
g#jh,breathy
g#jh,voiced
g#jh,palatal
g#jh,lateral
g#jh,affricated
g#jx,consonant
g#jx,click
g#jx,velar-fricated
g#jx,voiced
g#jx,palatal
g#jx,lateral
g#jx,affricated
g#jx?,consonant
g#jx?,click
g#jx?,glottalized
g#jx?,velar-fricated
g#jx?,voiced
g#jx?,palatal
g#jx?,lateral
g#jx?,affricated
G<,consonant
G<,plosive
G<,voiced
G<,uvular
G<,implosive
g<,consonant
g<,plosive
g<,voiced
g<,velar
g<,implosive
g|,consonant
g|,click
g|,voiced
g|,dental
g|,affricated
g|h,consonant
g|h,click
g|h,breathy
g|h,voiced
g|h,dental
g|h,affricated
g|x,consonant
g|x,click
g|x,velar-fricated
g|x,voiced
g|x,dental
g|x,affricated
g|x?,consonant
g|x?,click
g|x?,glottalized
g|x?,velar-fricated
g|x?,voiced
g|x?,dental
g|x?,affricated
G9,consonant
G9,plosive
G9,pharyngealized
G9,voiced
G9,uvular
gA,consonant
gA,approximant
gA,voiced
gA,velar
gA*,consonant
gA*,approximant
gA*,laryngealized
gA*,voiced
gA*,velar
gb,consonant
gb,plosive
gb,voiced
gb,labial-velar
gbW,consonant
gbW,plosive
gbW,labialized
gbW,voiced
gbW,labio-velar
gF,consonant
gF,fricative
gF,voiced
gF,velar
gF*,consonant
gF*,fricative
gF*,laryngealized
gF*,voiced
gF*,velar
gFJ,consonant
gFJ,fricative
gFJ,palatalized
gFJ,voiced
gFJ,velar
gFW,consonant
gFW,fricative
gFW,labialized
gFW,voiced
gFW,velar
gh,consonant
gh,plosive
gh,breathy
gh,voiced
gh,velar
gJ,consonant
gJ,plosive
gJ,palatalized
gJ,voiced
gJ,velar
gL,consonant
gL,plosive
gL,laterally-released
gL,voiced
gL,velar
gn,consonant
gn,plosive
gn,nasally-released
gn,voiced
gn,velar
GW,consonant
GW,plosive
GW,labialized
GW,voiced
GW,uvular
gW,consonant
gW,plosive
gW,labialized
gW,voiced
gW,velar
GW9,consonant
GW9,plosive
GW9,labialized
GW9,pharyngealized
GW9,voiced
GW9,uvular
gWh,consonant
gWh,plosive
gWh,labialized
gWh,breathy
gWh,voiced
gWh,velar
H,consonant
H,fricative
H,voiceless
H,pharyngeal
h,consonant
h,spread
h*,consonant
h*,spread
h*,down
h2,consonant
h2,spread
h2,slack
ha,vowel
ha,spread
ha,rtr
ha,low
hh,consonant
hh,spread
hh,slack
hi,vowel
hi,spread
hi,high
hi,atr
hi,front
hj,consonant
hj,approximant
hj,voiceless
hj,palatal
hJ,consonant
hJ,spread
hJ,palatalized
hk,consonant
hk,plosive
hk,voiceless
hk,preaspirated
hk,velar
hl,consonant
hl,approximant
hl,voiceless
hl,alveolar
hl,lateral
hl-,consonant
hl-,approximant
hl-,velarized
hl-,voiceless
hl-,alveolar
hl-,lateral
hl.,consonant
hl.,approximant
hl.,voiceless
hl.,retroflex
hl.,lateral
hlD,consonant
hlD,approximant
hlD,voiceless
hlD,dental
hlD,lateral
hlDF,consonant
hlDF,fricative
hlDF,voiceless
hlDF,dental
hlDF,lateral
hlDF:,consonant
hlDF:,fricative
hlDF:,long
hlDF:,voiceless
hlDF:,dental
hlDF:,lateral
hlDFJ,consonant
hlDFJ,fricative
hlDFJ,palatalized
hlDFJ,voiceless
hlDFJ,dental
hlDFJ,lateral
hlDFJ&,consonant
hlDFJ&,fricative
hlDFJ&,palatalized
hlDFJ&,voiceless
hlDFJ&,dental
hlDFJ&,lateral
hlDFJ&,ejective
hlF,consonant
hlF,fricative
hlF,voiceless
hlF,alveolar
hlF,lateral
hLF,consonant
hLF,fricative
hLF,voiceless
hLF,velar
hLF,lateral
hlFJ,consonant
hlFJ,fricative
hlFJ,palatalized
hlFJ,voiceless
hlFJ,alveolar
hlFJ,lateral
hlJ,consonant
hlJ,approximant
hlJ,palatalized
hlJ,voiceless
hlJ,alveolar
hlJ,lateral
hm,consonant
hm,nasal
hm,voiceless
hm,bilabial
hn,consonant
hn,nasal
hn,voiceless
hn,alveolar
hN,consonant
hN,nasal
hN,voiceless
hN,velar
hn_,consonant
hn_,nasal
hn_,voiceless
hn_,palatal-alveolar
hn-,consonant
hn-,nasal
hn-,velarized
hn-,voiceless
hn-,alveolar
hn!?,consonant
hn!?,click
hn!?,glottalized
hn!?,nasalized
hn!?,voiceless
hn!?,palato-alveolar
hn!h,consonant
hn!h,click
hn!h,nasalized
hn!h,voiceless
hn!h,aspirated
hn!h,palato-alveolar
hn.,consonant
hn.,nasal
hn.,voiceless
hn.,retroflex
hn/?,consonant
hn/?,click
hn/?,glottalized
hn/?,nasalized
hn/?,voiceless
hn/?,alveolar
hn/=?,consonant
hn/=?,click
hn/=?,glottalized
hn/=?,nasalized
hn/=?,voiceless
hn/=?,palatal
hn/=h,consonant
hn/=h,click
hn/=h,nasalized
hn/=h,voiceless
hn/=h,aspirated
hn/=h,palatal
hn/=x?,consonant
hn/=x?,click
hn/=x?,glottalized
hn/=x?,nasalized
hn/=x?,velar-fricated
hn/=x?,voiceless
hn/=x?,palatal
hn/h,consonant
hn/h,click
hn/h,nasalized
hn/h,voiceless
hn/h,aspirated
hn/h,alveolar
hn/x?,consonant
hn/x?,click
hn/x?,glottalized
hn/x?,nasalized
hn/x?,velarized
hn/x?,voiceless
hn/x?,alveolar
hn#?,consonant
hn#?,click
hn#?,glottalized
hn#?,nasalized
hn#?,voiceless
hn#?,alveolar
hn#?,lateral
hn#?,affricated
hn#h,consonant
hn#h,click
hn#h,nasalized
hn#h,voiceless
hn#h,aspirated
hn#h,alveolar
hn#h,lateral
hn#h,affricated
hn#j?,consonant
hn#j?,click
hn#j?,glottalized
hn#j?,nasalized
hn#j?,voiceless
hn#j?,palatal
hn#j?,lateral
hn#j?,affricated
hn#jh,consonant
hn#jh,click
hn#jh,nasalized
hn#jh,voiceless
hn#jh,aspirated
hn#jh,palatal
hn#jh,lateral
hn#jh,affricated
hn#jx?,consonant
hn#jx?,click
hn#jx?,glottalized
hn#jx?,nasalized
hn#jx?,velar-fricated
hn#jx?,voiceless
hn#jx?,palatal
hn#jx?,lateral
hn#jx?,affricated
hn|?,consonant
hn|?,click
hn|?,glottalized
hn|?,nasalized
hn|?,voiceless
hn|?,dental
hn|?,affricated
hn|h,consonant
hn|h,click
hn|h,nasalized
hn|h,voiceless
hn|h,aspirated
hn|h,dental
hn|h,affricated
hn|x?,consonant
hn|x?,click
hn|x?,glottalized
hn|x?,nasalized
hn|x?,velar-fricated
hn|x?,voiceless
hn|x?,dental
hn|x?,affricated
hnD,consonant
hnD,nasal
hnD,voiceless
hnD,dental
hnJ,consonant
hnJ,nasal
hnJ,palatalized
hnJ,voiceless
hnJ,alveolar
hNJ,consonant
hNJ,nasal
hNJ,palatalized
hNJ,voiceless
hNJ,velar
hnj,consonant
hnj,nasal
hnj,voiceless
hnj,palatal
hNm,consonant
hNm,nasal
hNm,voiceless
hNm,labial-velar
hNW,consonant
hNW,nasal
hNW,labialized
hNW,voiceless
hNW,velar
hp,consonant
hp,plosive
hp,voiceless
hp,preaspirated
hp,bilabial
hr,consonant
hr,trill
hr,voiceless
hr,alveolar
hr[-,consonant
hr[-,flap
hr[-,velarized
hr[-,voiceless
hr[-,alveolar
hr[J,consonant
hr[J,flap
hr[J,palatalized
hr[J,voiceless
hr[J,alveolar
hS,consonant
hS,fricative
hS,voiceless
hS,preaspirated
hS,palatal-alveolar
hS,sibilant
ht,consonant
ht,plosive
ht,voiceless
ht,preaspirated
ht,alveolar
htS,consonant
htS,affricate
htS,voiceless
htS,preaspirated
htS,palato-alveolar
htS,sibilant
hu,vowel
hu,spread
hu,high
hu,atr
hu,back
hu,rounded
hw,consonant
hw,approximant
hw,voiceless
hw,labial-velar
hW,consonant
hW,spread
hW,round
hxlF,consonant
hxlF,fricative
hxlF,voiceless
hxlF,velar-alveolar
hxlF,lateral
I,vowel
I,high
I,front
i,vowel
i,high
i,front
i,atr
I_,vowel
I_,high
i_,vowel
i_,high
i_,atr
i_:,vowel
i_:,LONG
i_:,high
i_:,atr
i_.,vowel
i_.,up
i_.,high
i_@,diphthong
i_@,high
i_@,central
i_@,unrounded
i_@,to
i_@,mid
i_@,central
i_@,unrounded
I_~,vowel
I_~,nasal
I_~,high
i_~,vowel
i_~,nasal
i_~,high
i_~,atr
i_~:,vowel
i_~:,LONG
i_~:,nasal
i_~:,high
i_~:,atr
i_a,diphthong
i_a,high
i_a,central
i_a,unrounded
i_a,to
i_a,low
i_a,central
i_a,unrounded
i_i,diphthong
i_i,high
i_i,central
i_i,unrounded
i_i,to
i_i,high
i_i,front
i_i,unrounded
i_i~,diphthong
i_i~,nasalized
i_i~,high
i_i~,central
i_i~,unrounded
i_i~,to
i_i~,high
i_i~,front
i_i~,unrounded
i_S,vowel
i_S,SHORTENED
i_S,high
i_S,atr
i-,vowel
i-,high
i-,front
i-,atr
i-,VELAR
i:,vowel
i:,LONG
i:,high
i:,front
i:,atr
i@,diphthong
i@,high
i@,front
i@,unrounded
i@,to
i@,mid
i@,central
i@,unrounded
i@h,diphthong
i@h,breathy
i@h,voiced
i@h,high
i@h,front
i@h,unrounded
i@h,to
i@h,mid
i@h,central
i@h,unrounded
i*,vowel
i*,constricted
i*,high
i*,atr
i*,front
i^,diphthong
i^,high
i^,front
i^,unrounded
i^,to
i^,lower
i^,mid
i^,back
i^,unrounded
i~,vowel
i~,nasal
i~,high
i~,atr
i~,front
I~,vowel
I~,nasal
I~,high
I~,front
i~-,vowel
i~-,nasal
i~-,high
i~-,front
i~-,atr
i~-,VELAR
i~:,vowel
i~:,LONG
i~:,nasal
i~:,high
i~:,front
i~:,atr
i~*,vowel
i~*,constricted
i~*,nasal
i~*,high
i~*,atr
i~*,front
i9,vowel
i9,raised
i9,high
i9,atr
i9,front
I9,vowel
I9,raised
I9,high
I9,front
i9:,vowel
i9:,LONG
i9:,raised
i9:,high
i9:,atr
i9:,front
ia,diphthong
ia,high
ia,front
ia,unrounded
ia,to
ia,low
ia,central
ia,unrounded
ia+,diphthong
ia+,high
ia+,front
ia+,unrounded
ia+,to
ia+,low
ia+,front
ia+,unrounded
iah,diphthong
iah,breathy
iah,voiced
iah,high
iah,front
iah,unrounded
iah,to
iah,low
iah,central
iah,unrounded
iE,diphthong
iE,high
iE,front
iE,unrounded
iE,to
iE,lower
iE,mid
iE,front
iE,unrounded
ie,diphthong
ie,high
ie,front
ie,unrounded
ie,to
ie,mid
ie,front
ie,unrounded
Ie,diphthong
Ie,lowered
Ie,high
Ie,front
Ie,unrounded
Ie,to
Ie,mid
Ie,front
Ie,unrounded
ie~,diphthong
ie~,nasalized
ie~,high
ie~,front
ie~,unrounded
ie~,to
ie~,mid
ie~,front
ie~,unrounded
iEh,diphthong
iEh,breathy
iEh,voiced
iEh,high
iEh,front
iEh,unrounded
iEh,to
iEh,lower
iEh,mid
iEh,front
iEh,unrounded
iF,vowel
iF,fricative
iF,high
iF,front
iF,atr
ih,vowel
ih,slack
ih,spread
ih,high
ih,atr
ih,front
io,diphthong
io,high
io,front
io,unrounded
io,to
io,mid
io,back
io,rounded
iS,vowel
iS,SHORTENED
iS,high
iS,atr
iS,front
IS,vowel
IS,SHORTENED
IS,high
IS,front
iu,diphthong
iu,high
iu,front
iu,unrounded
iu,to
iu,high
iu,back
iu,rounded
iuh,diphthong
iuh,breathy
iuh,voiced
iuh,high
iuh,front
iuh,unrounded
iuh,to
iuh,high
iuh,back
iuh,rounded
j,consonant
j,approximant
j,voiced
j,palatal
j_,consonant
j_,approximant
j_,voiced
j_,palatal-alveolar
j*,consonant
j*,approximant
j*,laryngealized
j*,voiced
j*,palatal
j~,consonant
j~,approximant
j~,nasalized
j~,voiced
j~,palatal
jF,consonant
jF,fricative
jF,voiced
jF,palatal
k,consonant
k,plosive
k,voiceless
k,velar
k:,consonant
k:,plosive
k:,long
k:,voiceless
k:,velar
k*,consonant
k*,plosive
k*,laryngealized
k*,voiceless
k*,velar
k&,consonant
k&,plosive
k&,voiceless
k&,velar
k&,ejective
k9,consonant
k9,plosive
k9,pharyngealized
k9,voiceless
k9,velar
kh,consonant
kh,plosive
kh,voiceless
kh,aspirated
kh,velar
khh,consonant
khh,plosive
khh,voiceless
khh,velar
khh,with
khh,breathy
khh,release
kJ,consonant
kJ,plosive
kJ,palatalized
kJ,voiceless
kJ,velar
kJ&,consonant
kJ&,plosive
kJ&,palatalized
kJ&,voiceless
kJ&,velar
kJ&,ejective
kJh,consonant
kJh,plosive
kJh,palatalized
kJh,voiceless
kJh,aspirated
kJh,velar
klF,consonant
klF,plosive
klF,voiceless
klF,velar
klF,plosive
klF,with
klF,alveolar
klF,lateral
klF,fricative
klF,release
klF&,consonant
klF&,affricate
klF&,voiceless
klF&,velar
klF&,lateral
klF&,ejective
kp,consonant
kp,plosive
kp,voiceless
kp,labial-velar
kph,consonant
kph,plosive
kph,voiceless
kph,aspirated
kph,labial-velar
kpW,consonant
kpW,plosive
kpW,labialized
kpW,voiceless
kpW,labio-velar
kW,consonant
kW,plosive
kW,labialized
kW,voiceless
kW,velar
kW:,consonant
kW:,plosive
kW:,long
kW:,labialized
kW:,voiceless
kW:,velar
kW*,consonant
kW*,plosive
kW*,laryngealized
kW*,labialized
kW*,voiceless
kW*,velar
kW&,consonant
kW&,plosive
kW&,labialized
kW&,voiceless
kW&,velar
kW&,ejective
kWh,consonant
kWh,plosive
kWh,labialized
kWh,voiceless
kWh,aspirated
kWh,velar
kx,consonant
kx,affricate
kx,voiceless
kx,velar
kx:,consonant
kx:,affricate
kx:,long
kx:,voiceless
kx:,velar
kx&:,consonant
kx&:,affricate
kx&:,long
kx&:,voiceless
kx&:,velar
kx&:,ejective
kxh,consonant
kxh,affricate
kxh,voiceless
kxh,aspirated
kxh,velar
kxWh,consonant
kxWh,affricate
kxWh,labialized
kxWh,voiceless
kxWh,aspirated
kxWh,velar
l,consonant
l,approximant
l,voiced
l,alveolar
l,lateral
L,consonant
L,approximant
L,voiced
L,velar
L,lateral
l_,consonant
l_,approximant
l_,voiced
l_,palato-alveolar
l_,lateral
l_h,consonant
l_h,approximant
l_h,breathy
l_h,voiced
l_h,palato-alveolar
l_h,lateral
l-,consonant
l-,approximant
l-,velarized
l-,voiced
l-,alveolar
l-,lateral
l.,consonant
l.,approximant
l.,voiced
l.,retroflex
l.,lateral
l.[,consonant
l.[,flap
l.[,voiced
l.[,retroflex
l.[,lateral
l.[*,consonant
l.[*,flap
l.[*,laryngealized
l.[*,voiced
l.[*,retroflex
l.[*,lateral
l.F,consonant
l.F,fricative
l.F,voiced
l.F,retroflex
l.F,lateral
l[,consonant
l[,flap
l[,voiced
l[,alveolar
l[,lateral
l[J,consonant
l[J,flap
l[J,palatalized
l[J,voiced
l[J,alveolar
l[J,lateral
l*,consonant
l*,approximant
l*,laryngealized
l*,voiced
l*,alveolar
l*,lateral
l~,consonant
l~,approximant
l~,nasalized
l~,voiced
l~,alveolar
l~,lateral
l9,consonant
l9,approximant
l9,pharyngealized
l9,voiced
l9,alveolar
l9,lateral
lD,consonant
lD,approximant
lD,voiced
lD,dental
lD,lateral
lD-,consonant
lD-,approximant
lD-,velarized
lD-,voiced
lD-,dental
lD-,lateral
lD:,consonant
lD:,approximant
lD:,long
lD:,voiced
lD:,dental
lD:,lateral
lDF,consonant
lDF,fricative
lDF,voiced
lDF,dental
lDF,lateral
lDFJ,consonant
lDFJ,fricative
lDFJ,palatalized
lDFJ,voiced
lDFJ,dental
lDFJ,lateral
lDJ,consonant
lDJ,approximant
lDJ,palatalized
lDJ,voiced
lDJ,dental
lDJ,lateral
lF,consonant
lF,fricative
lF,voiced
lF,alveolar
lF,lateral
lFJ,consonant
lFJ,fricative
lFJ,palatalized
lFJ,voiced
lFJ,alveolar
lFJ,lateral
lJ,consonant
lJ,approximant
lJ,palatalized
lJ,voiced
lJ,alveolar
lJ,lateral
lj,consonant
lj,approximant
lj,voiced
lj,palatal
lj,lateral
m,consonant
m,nasal
m,voiced
m,bilabial
m:,consonant
m:,nasal
m:,long
m:,voiced
m:,bilabial
m*,consonant
m*,nasal
m*,laryngealized
m*,voiced
m*,bilabial
mb,consonant
mb,plosive
mb,prenasalized
mb,voiced
mb,bilabial
mbJ,consonant
mbJ,plosive
mbJ,prenasalized
mbJ,palatalized
mbJ,voiced
mbJ,bilabial
mbW,consonant
mbW,plosive
mbW,prenasalized
mbW,labialized
mbW,voiced
mbW,bilabial
mD,consonant
mD,nasal
mD,voiced
mD,labio-dental
mh,consonant
mh,nasal
mh,breathy
mh,voiced
mh,bilabial
mJ,consonant
mJ,nasal
mJ,palatalized
mJ,voiced
mJ,bilabial
mp,consonant
mp,plosive
mp,prenasalized
mp,voiceless
mp,bilabial
mph,consonant
mph,plosive
mph,prenasalized
mph,voiceless
mph,aspirated
mph,bilabial
mv,consonant
mv,fricative
mv,prenasalized
mv,voiced
mv,labiodental
mW,consonant
mW,nasal
mW,labialized
mW,voiced
mW,bilabial
mW-,consonant
mW-,nasal
mW-,labialized
mW-,velarized
mW-,voiced
mW-,bilabial
n,consonant
n,nasal
n,voiced
n,alveolar
N,consonant
N,nasal
N,voiced
N,velar
n_,consonant
n_,nasal
n_,voiced
n_,palato-alveolar
n_h,consonant
n_h,nasal
n_h,breathy
n_h,voiced
n_h,palato-alveolar
n-,consonant
n-,nasal
n-,velarized
n-,voiced
n-,alveolar
n:,consonant
n:,nasal
n:,long
n:,voiced
n:,alveolar
n!,consonant
n!,click
n!,nasalized
n!,voiced
n!,palato-alveolar
n.,consonant
n.,nasal
n.,voiced
n.,retroflex
n*,consonant
n*,nasal
n*,laryngealized
n*,voiced
n*,alveolar
N*,consonant
N*,nasal
N*,laryngealized
N*,voiced
N*,velar
n/,consonant
n/,click
n/,nasalized
n/,voiced
n/,alveolar
n/=,consonant
n/=,click
n/=,nasalized
n/=,voiced
n/=,palatal
n/=h,consonant
n/=h,click
n/=h,nasalized
n/=h,breathy
n/=h,voiced
n/=h,palatal
n/h,consonant
n/h,click
n/h,nasalized
n/h,breathy
n/h,voiced
n/h,alveolar
n#,consonant
n#,click
n#,nasalized
n#,voiced
n#,alveolar
n#,lateral
n#,affricated
n#j,consonant
n#j,click
n#j,nasalized
n#j,voiced
n#j,palatal
n#j,lateral
n#j,affricated
n#jh,consonant
n#jh,click
n#jh,nasalized
n#jh,breathy
n#jh,voiced
n#jh,palatal
n#jh,lateral
n#jh,affricated
n|,consonant
n|,click
n|,nasalized
n|,voiced
n|,dental
n|,affricated
n|h,consonant
n|h,click
n|h,nasalized
n|h,breathy
n|h,voiced
n|h,dental
n|h,affricated
N9,consonant
N9,nasal
N9,pharyngealized
N9,voiced
N9,velar
nc,consonant
nc,plosive
nc,prenasalized
nc,voiceless
nc,palatal
ncC$,consonant
ncC$,affricate
ncC$,prenasalized
ncC$,voiceless
ncC$,palatal
ncC$,sibilant
nD,consonant
nD,nasal
nD,voiced
nD,dental
nd,consonant
nd,plosive
nd,prenasalized
nd,voiced
nd,alveolar
nd_,consonant
nd_,plosive
nd_,prenasalized
nd_,voiced
nd_,palato-alveolar
nd.,consonant
nd.,plosive
nd.,prenasalized
nd.,voiced
nd.,retroflex
nd.z,consonant
nd.z,affricate
nd.z,prenasalized
nd.z,voiced
nd.z,retroflex
nd.z,sibilant
nD*,consonant
nD*,nasal
nD*,laryngealized
nD*,voiced
nD*,dental
ndD,consonant
ndD,plosive
ndD,prenasalized
ndD,voiced
ndD,dental
ndDz,consonant
ndDz,affricate
ndDz,prenasalized
ndDz,voiced
ndDz,dental
ndDz,sibilant
nDh,consonant
nDh,nasal
nDh,breathy
nDh,voiced
nDh,dental
nDJ,consonant
nDJ,nasal
nDJ,palatalized
nDJ,voiced
nDJ,dental
ndJ,consonant
ndJ,plosive
ndJ,prenasalized
ndJ,palatalized
ndJ,voiced
ndJ,alveolar
ndj,consonant
ndj,plosive
ndj,prenasalized
ndj,voiced
ndj,palatal
ndjjF,consonant
ndjjF,affricate
ndjjF,prenasalized
ndjjF,voiced
ndjjF,palatal
ndjz$,consonant
ndjz$,affricate
ndjz$,prenasalized
ndjz$,voiced
ndjz$,palatal
ndjz$,sibilant
ndz,consonant
ndz,affricate
ndz,prenasalized
ndz,voiced
ndz,alveolar
ndz,sibilant
ndZ,consonant
ndZ,affricate
ndZ,prenasalized
ndZ,voiced
ndZ,palato-alveolar
ndZ,sibilant
Ng,consonant
Ng,plosive
Ng,prenasalized
Ng,voiced
Ng,velar
NgW,consonant
NgW,plosive
NgW,prenasalized
NgW,labialized
NgW,voiced
NgW,velar
Nh,consonant
Nh,nasal
Nh,breathy
Nh,voiced
Nh,velar
nJ,consonant
nJ,nasal
nJ,palatalized
nJ,voiced
nJ,alveolar
NJ,consonant
NJ,nasal
NJ,palatalized
NJ,voiced
NJ,velar
nj,consonant
nj,nasal
nj,voiced
nj,palatal
nj:,consonant
nj:,nasal
nj:,long
nj:,voiced
nj:,palatal
nj*,consonant
nj*,nasal
nj*,laryngealized
nj*,voiced
nj*,palatal
njW,consonant
njW,nasal
njW,labialized
njW,voiced
njW,palatal
Nk,consonant
Nk,plosive
Nk,prenasalized
Nk,voiceless
Nk,velar
Nkh,consonant
Nkh,plosive
Nkh,prenasalized
Nkh,voiceless
Nkh,aspirated
Nkh,velar
NkJ,consonant
NkJ,plosive
NkJ,prenasalized
NkJ,palatalized
NkJ,voiceless
NkJ,velar
NkW,consonant
NkW,plosive
NkW,prenasalized
NkW,labialized
NkW,voiceless
NkW,velar
Nm,consonant
Nm,nasal
Nm,voiced
Nm,labial-velar
Nmgb,consonant
Nmgb,plosive
Nmgb,prenasalized
Nmgb,voiced
Nmgb,labial-velar
Nq,consonant
Nq,plosive
Nq,prenasalized
Nq,voiceless
Nq,uvular
Nqh,consonant
Nqh,plosive
Nqh,prenasalized
Nqh,voiceless
Nqh,aspirated
Nqh,uvular
nr,consonant
nr,trill
nr,prenasalized
nr,voiced
nr,alveolar
nt,consonant
nt,plosive
nt,prenasalized
nt,voiceless
nt,alveolar
nt_,consonant
nt_,plosive
nt_,prenasalized
nt_,voiceless
nt_,palato-alveolar
nt.,consonant
